hits|visits|day|identifier|orders|amount|product_pages|direct_visit|organic_visit|paid_search_visit|email_visit
774413|178934|2020-03-07|15|2936|435152.14999999903|216776|104516|36366|82871|2024
4440|1503|2019-10-01|15|0||1272|1197|59|28|8
1458289|293050|2020-04-03|15|0||339968|192268|72007|139671|751
821953|180632|2019-05-16|15|2529|322462.3599999893|203671|98507|38838|52363|23000
1017162|194770|2019-07-13|15|3622|426175.499999999|244865|147954|51005|72990|3506
1442077|269922|2020-01-06|15|3016|351587.7799999748|316513|154155|55327|78575|54613
934436|178674|2019-08-03|15|3087|371107.2199999896|225809|125695|41559|76712|2870
1156538|204531|2020-01-30|15|4036|475840.4799999874|270144|149183|44975|88220|10866
1842338|329069|2019-06-27|15|5146|644295.2999999698|424979|243387|94408|108465|13296
1099197|205033|2019-10-03|15|0||245516|147324|55462|58165|869
1332753|290608|2019-11-19|15|4992|455286.6899999929|335741|159019|61980|140370|3795
1171537|216452|2019-08-05|15|4521|548596.7699999798|271457|161388|50790|88422|9860
926497|205549|2019-05-31|15|2707|390818.87999999494|233419|110976|44545|64811|29500
681556|164013|2020-02-24|15|2128|297711.62999999773|179002|89921|32279|58265|5720
840186|185991|2019-08-29|15|3049|347586.50999999244|211055|114933|41888|71938|1770
888166|200573|2019-09-16|15|3432|503840.59999999596|224713|114745|40931|78166|8136
955524|234606|2020-03-20|15|2116|260358.19999999608|192227|115172|39101|69506|1140
1071383|204447|2019-08-21|15|3240|364838.9299999751|261456|149197|47887|88227|12997
818870|179123|2020-03-01|15|2229|310374.5899999966|221905|101092|34462|74847|27100
847277|190938|2019-09-14|15|3060|503669.4299999892|224565|112004|38664|83215|7444
1622068|309692|2020-04-18|15|4925|762523.9299999884|418443|226441|90550|166892|512
1526332|295360|2020-04-17|15|4722|724599.2899999819|379770|210216|83260|147736|732
1508352|292448|2020-04-22|15|4784|669209.069999986|372232|209166|81447|149398|808
702806|165168|2019-04-20|15|2030|341891.1499999925|173911|91774|38749|50999|1435
1618502|330180|2019-11-03|15|6804|641218.3900000034|430915|201089|70711|163908|42789
1099118|242677|2019-09-24|15|3489|496271.4299999869|270822|143225|48731|91888|6257
1738347|318984|2020-04-10|15|5749|797197.2599999694|406577|235263|93152|154361|698
1323033|335728|2019-12-21|15|4083|581245.689999994|349420|150562|68057|154782|2415
2497837|476967|2019-11-27|15|9361|927163.5899999706|589737|291230|110119|238645|18092
776673|175470|2019-05-13|15|2676|401605.64999999607|191119|102614|41270|50441|6200
753404|184902|2019-12-31|15|2319|308071.5799999824|188638|98518|36992|59029|6176
520587|118433|2020-02-11|15|2052|261609.9399999944|129874|57228|30419|40354|8388
1691826|370271|2019-12-17|15|4364|432599.02999999135|404084|183022|76051|166232|24733
1374527|237992|2019-07-16|15|4623|533836.7199999908|320811|173144|57169|87145|50026
782563|172992|2019-06-08|15|2600|367171.84999999974|196894|102920|42920|54328|6220
1716713|338118|2019-11-06|15|7915|664551.7700000012|419787|215166|73842|170611|6890
1292388|284709|2019-10-23|15|5185|796427.1299999894|349047|168995|56122|146138|2368
777619|179165|2019-04-21|15|1710|265554.35999999096|190073|92288|36682|51340|18368
1396111|255022|2019-07-23|15|3851|414837.8499999947|326678|157946|56194|78104|72026
918584|197367|2019-06-11|15|2872|383000.7999999944|220747|113925|42748|55281|29434
902612|190522|2020-02-06|15|2537|332667.6699999985|231943|100285|36008|64829|42963
1254948|270442|2019-10-21|15|4556|587839.5099999983|328753|158732|54306|134036|9786
1077440|215827|2019-10-16|15|4857|592269.6400000207|264874|147460|52175|94436|2154
1123119|229826|2019-10-09|15|3701|375017.3199999802|274188|140342|48251|96023|433
985887|199110|2019-08-22|15|3856|433847.06999998225|241649|131200|42327|79850|14222
1035650|204304|2019-07-29|15|3546|409536.2199999938|251900|147898|51023|79778|4835
777605|180524|2019-05-07|15|2333|356266.3399999957|185086|99949|41172|48423|2190
1495495|250579|2020-01-17|15|4100|441182.8199999918|356888|182659|54088|110572|43545
1478936|248667|2019-07-30|15|4273|450772.39999998076|330343|167733|49643|82381|66210
1412867|289356|2020-05-06|15|4919|690893.8599999846|333726|185545|76487|128444|341
1284918|217201|2020-02-04|15|5661|629768.9299999748|285640|160642|47184|84934|41975
798229|175381|2019-09-06|15|3370|462751.2899999889|200602|112676|41583|62610|4856
837123|177544|2019-08-23|15|3058|341199.63999998843|209611|113038|39372|74600|3208
1572634|318602|2019-11-05|15|4425|485083.8999999994|390209|191971|67951|158014|3010
752014|166451|2019-05-21|15|2679|371584.6599999956|187531|102862|40994|53795|3101
1461034|250278|2019-08-06|15|5546|590611.489999965|322046|175562|51689|87718|64966
4197160|736057|2019-11-29|15|25491|4610352.980000488|855606|469154|155940|373231|60421
1000590|209469|2019-08-26|15|4632|492067.6099999924|248977|139784|46574|82097|10945
988643|183859|2019-07-28|15|2944|330745.57999999315|248435|143134|48957|82399|5679
844064|188076|2019-05-20|15|2784|344955.69999999163|210855|111137|44668|58119|9580
1823064|327773|2020-04-11|15|5974|872953.3199999629|440175|255520|103037|163439|464
869566|188906|2020-01-01|15|2121|246457.5899999824|215984|111719|41466|69910|5403
994767|259193|2019-05-23|45|78776|5596878.230009406|304455|148816|82446|94545|24
1105452|276234|2019-05-22|45|82935|5583995.640010925|331131|171915|88105|102422|119
1063577|244918|2019-05-26|45|19527|1597323.0199998766|328667|173097|86116|107820|7
1942275|419659|2020-04-23|45|6242|400225.77999997954|447916|329051|76798|123959|208
1604040|322658|2019-11-14|45|41449|2799633.920000982|494144|323483|114357|149493|3
1393028|259399|2020-05-03|45|30|-2407.6800000000007|348649|231702|81553|120499|128
1270598|229880|2020-04-20|45|13301|1067070.7999999146|304804|198188|81358|105069|180
1930901|349676|2020-02-10|45|36413|2323973.540000109|517858|368341|124235|152968|81
887998|190223|2019-10-02|45|28604|1724666.5299996953|271735|161971|52886|88666|3
989291|132995|2019-07-10|45|79027|4531934.31001204|283628|289776|14589|67381|3
910927|199273|2020-02-29|45|64433|3726510.290007223|295451|172068|76354|86496|2
1087195|232409|2020-02-28|45|47141|2806949.0900020944|334907|225424|78602|88120|10
889940|195161|2020-03-03|45|61083|3662303.1700051087|281100|160233|75786|87958|3
1131081|240715|2020-01-20|45|33295|1911317.559999556|362209|220506|77903|110450|9
1418185|280122|2019-09-27|45|28311|1732075.5299996932|438943|346037|60313|108014|2
2425697|448198|2019-12-15|45|59669|4214791.749999261|726734|482706|181247|249911|91
3286207|665490|2019-11-26|45|52449|4330459.749999468|933444|574094|181037|324626|1053
1412700|263637|2020-01-19|45|6170|352346.04999996314|466276|310338|91406|145288|12
568661|104546|2019-09-02|45|64960|3786115.670005072|172950|131940|22295|48614|1
635194|111386|2019-09-01|45|1|59.0|199061|151340|23521|56141|25
945956|162206|2020-03-29|45|28|-1791.87|247329|149235|64940|84053|2
1037813|235106|2020-02-08|45|65720|3846415.6700067595|337351|177537|86133|110780|10
949430|167209|2020-03-31|45|4289|293449.5299999814|233887|144725|60979|83862|5
864374|180869|2019-10-04|45|33741|2080248.1699996046|271677|168836|52039|86142|1
1139107|248474|2020-01-04|45|53068|2463881.22000215|378316|223033|93750|102337|1
1556421|254714|2019-10-13|45|12330|768145.8599999443|468062|384864|64826|121564|12
878911|223132|2019-12-24|45|85097|5531608.920007478|279027|139301|85647|87835|6
1376171|316107|2019-12-23|45|109596|6726878.540018356|428109|223801|125286|133286|9
795008|128052|2020-03-18|45|4362|252607.2999999839|208641|162283|42623|61481|9
819727|178655|2020-03-09|45|36038|2041193.3799995696|236016|136630|67220|70800|3
1486152|265716|2020-04-28|45|10024|823742.4399999724|357144|262223|78322|119040|169
1833785|360719|2020-01-13|45|40596|2138298.879999329|533032|370715|95255|126871|1129
1017050|229639|2020-01-07|45|24242|1209549.9299997874|321283|173878|85308|92894|3
1226707|224307|2019-09-29|45|13575|918066.9699999392|393206|259845|62310|128415|1
2404938|453079|2019-12-08|45|43652|3462261.159999529|740964|436789|186310|260791|14
2017703|406711|2019-12-07|45|98629|7021288.600014702|621991|345804|158883|217511|8
1267361|335139|2019-05-18|45|1847|145874.18000000098|352345|173745|83760|104160|8
1067290|273842|2019-05-17|45|71248|4592374.310007325|317798|169772|83513|93981|32
1056587|241260|2019-12-30|45|64905|3103215.1200045673|346396|192321|96827|102631|1
1551329|346443|2019-12-18|45|72816|4337003.370008221|473317|246135|134415|164089|17
694925|116428|2019-07-26|45|52065|3239654.190005428|199323|179458|19751|44868|0
939048|210320|2020-02-19|45|29232|1267747.0599996955|303670|176029|82411|80419|27
1077339|257972|2020-02-17|45|29727|1495033.1999996954|323695|210697|78179|88756|147
1341250|286848|2019-11-15|45|45800|3017666.1200010837|422975|251516|98568|130637|8
4001395|692649|2019-11-30|45|105320|9072538.380007654|1113246|747847|223806|429861|33
993494|236657|2019-06-13|45|68632|4350969.300007362|284704|160427|74269|95211|37
1489259|309075|2019-11-16|45|76399|4963149.7900095135|482830|270489|110989|158883|7
1014769|220622|2019-10-28|45|29652|1556595.0599996685|326712|169291|84333|98606|59
683384|127803|2019-09-09|45|18335|1091741.1899998859|204298|165246|26010|53033|2
1074358|232556|2019-07-03|45|91843|4836216.490016765|327655|168325|72146|109427|4
578191|107846|2019-08-28|45|12148|624293.3999999282|172775|126262|22392|50584|33
502750|101070|2020-03-17|45|5850|363315.2799999943|129321|86737|33422|41472|2
1013713|165878|2019-09-08|45|14817|927045.2499999274|305900|284157|31762|69059|0
903447|155958|2020-03-28|45|2734|201051.8199999911|239078|146121|63096|84300|7
536023|97422|2019-07-25|45|4937|273800.5599999813|154283|125543|17195|38344|1
795737|174480|2020-02-22|45|44775|2091422.7499993728|256605|149707|80519|54939|2
996741|220331|2019-11-02|45|52576|3002606.1900007473|340960|164779|91634|109702|87
1207389|245085|2020-01-28|45|32591|1908557.2599995662|362905|217634|82997|104230|294
1598142|294351|2020-01-10|45|63586|3416913.38000412|496100|302558|103221|144127|3
49071|10556|2019-10-05|45|57358|3552184.0500054867|2|0|0|0|0
735273|114145|2019-07-15|45|35422|1811049.6799995215|204719|185969|17077|53622|0
3115287|663573|2019-11-22|45|49368|3156106.7299994277|833534|521384|158504|273981|5
558542|103550|2019-08-02|45|61168|3256697.6200058395|163168|129771|19724|40301|0
1057467|238624|2019-12-28|45|62221|3020674.1700042174|347923|186424|97091|102751|1
1100303|210653|2020-04-07|45|5646|355189.00999998034|264545|171753|61825|89469|0
700697|127048|2019-08-19|45|11277|618297.3399999414|198771|168190|22843|48641|3
1161604|245524|2020-05-14|45|2652|130552.39999999975|315188|183750|79375|115801|253
1260089|265879|2020-05-13|45|31131|1783718.619999467|314191|186671|80744|117106|125
1138028|241019|2019-11-04|45|27842|1641958.369999703|377084|212470|95154|110922|7
749873|167326|2019-09-17|45|15594|855899.4399999081|242292|140996|46504|71686|9
755613|161518|2019-09-19|45|14908|730993.7899999126|241811|154458|43027|68507|10
772990|210017|2019-06-25|45|38475|2132703.1499996027|221949|109370|55473|69377|9
640990|109015|2019-08-18|45|337|14596.459999999934|189197|154077|20329|46638|9
1073354|189902|2020-04-04|45|2730|168665.17999999697|264923|160002|65200|97432|3
923796|190364|2019-09-23|45|15310|847519.9099999138|291804|197473|47041|82245|12
962691|210587|2019-10-25|45|32870|1958465.3799996069|302019|168439|74550|89645|6
1414102|246844|2020-04-13|45|43|-3575.5199999999986|344571|222467|83777|114877|4
570425|105447|2019-08-15|45|24660|1305572.539999778|176279|133335|20374|43374|7
733206|142570|2019-08-14|45|52104|2718257.750002304|219013|182605|19943|43303|0
1369075|246463|2020-04-19|45|10|-570.84|356510|215017|84982|130987|163
1390196|294248|2019-11-12|45|34238|2192276.8499995763|444404|244427|115485|137081|4
2419445|425110|2019-11-11|45|33844|2145436.309999816|733881|505215|167185|199873|25
602353|117655|2019-09-03|45|14677|894149.2899999523|179920|135187|22520|48468|13
517200|97009|2019-08-16|45|11873|637630.9799999301|159422|120836|18975|40886|3
575788|109438|2019-08-27|45|46563|2228274.439999621|169746|127964|21439|47924|123
749288|132817|2019-08-30|45|16214|937195.8399999116|221037|185368|25291|57470|12
685709|111167|2019-07-31|45|10082|626182.4299999343|195798|171926|21804|49954|21
454669|89147|2019-08-10|45|9578|494437.4799999388|140258|100500|16568|37191|0
559918|114243|2019-08-09|45|46607|2480325.1100014714|173176|131935|18210|39450|0
733330|186429|2019-06-04|45|52830|3108964.9200017108|222373|106776|57367|74274|15
2700685|463960|2019-06-26|45|137329|7655802.680021564|790400|534590|133590|220790|4
4311104|877771|2019-11-28|45|74095|6497653.730001729|1124489|614045|207479|358491|127
736827|165461|2019-09-18|45|16723|835708.8699998966|239476|134668|45888|71573|11
639151|111792|2019-07-17|45|43170|2373020.4200008586|187822|148721|17710|48049|8
764960|197489|2019-05-29|45|65914|3614438.4800053295|232091|107456|63564|73808|22
785880|204132|2019-05-28|45|51638|3000483.670001846|243630|115301|68181|73761|10
735621|124153|2019-07-19|45|42936|2603754.310001306|205002|190712|17749|46750|5
950138|226508|2019-06-10|45|45594|2738805.6400015075|294155|152902|74524|97091|0
1032848|246628|2019-06-07|45|73166|4479429.890008186|302100|180746|73924|92321|19
1029849|208881|2020-02-26|45|29856|1379237.2699996405|326480|202001|81649|83233|14
868586|190359|2020-02-25|45|27314|1291881.1499996758|283406|162197|76018|77576|1
922744|215389|2019-05-06|45|0||166625|101833|52257|56303|0
915363|235092|2019-06-20|45|61059|4610023.340007832|273284|150614|64188|82822|10
775753|146207|2020-03-25|45|5272|436249.93999998603|212606|129562|52096|70793|11
911946|224167|2019-06-09|45|13790|900461.4899998936|285949|159205|65733|86810|2
1231675|234398|2020-04-08|45|6675|436857.3199999785|297788|203055|64778|96484|4
988215|211440|2019-10-19|45|47952|2842488.4700006223|311058|164947|71950|100241|4
761251|190646|2019-06-16|45|13116|974310.3999999171|235208|118197|57429|83117|12
566120|101406|2019-08-07|45|10550|529629.9099999386|161485|130704|20628|44947|3
785430|198509|2019-06-15|45|1098|65862.9899999998|235146|117476|60227|84704|2
931146|189098|2019-10-07|45|25976|1645434.8899997247|271932|157487|53698|84740|20
1152046|247280|2019-07-02|45|80863|4108625.9400122436|352878|183960|76271|117693|4
1300250|263929|2019-07-01|45|82577|4255060.210013868|384776|235501|76955|122075|1
882967|192730|2019-10-26|45|49244|3160252.050001082|277389|148716|71492|84682|0
1081366|222454|2020-01-25|45|65420|3580836.4400058817|347556|202720|78649|107068|683
998517|209135|2020-01-24|45|35512|1784024.4399995739|316885|189796|75730|92275|591
1002461|231432|2019-04-29|45|1631||184453|112848|58370|63277|4
1137164|256314|2020-02-13|45|55697|3781503.3500046176|354674|198963|95735|106451|136
1256046|231576|2020-04-26|45|6|-285.25|319400|207958|75978|116499|149
1020210|244224|2019-05-15|45|2074||181271|111226|57184|66188|2
1181548|233422|2020-01-26|45|14750|843281.5099998949|386736|230094|83411|117072|1496
927077|162161|2020-03-30|45|6059|429062.1999999863|233000|147974|59520|79165|6
1090245|247513|2019-05-02|45|0||193475|132811|59926|61702|3
1239249|258812|2020-05-10|45|49|-2938.890000000001|320557|180757|77590|120273|102
1212594|244230|2020-05-09|45|5574|378141.0999999834|305951|182587|73209|116133|74
1231885|242338|2020-01-22|45|29267|1500894.9299996702|377038|260859|80244|107430|647
736846|120372|2020-03-19|45|4023|275947.7599999821|196228|149239|44990|59468|3
1322734|267302|2020-01-31|45|14073|867771.1299999158|401093|271124|89660|117787|63
1346301|245791|2020-04-29|45|5181|437748.459999981|324441|226589|74755|113165|221
1948050|381458|2019-12-10|45|64772|4703945.530007234|570967|347091|154006|193489|50
836619|133542|2020-03-21|45|1475|152784.19000000096|228715|162772|52885|74826|5
712735|128505|2020-03-23|45|3073|281352.9199999897|196798|130008|49004|61433|0
1306936|278376|2020-05-11|45|26657|1615464.3199995812|298274|191517|78588|110331|131
907352|221622|2019-06-12|45|68007|4176070.9300075546|270180|136458|72602|90437|186
1902650|363376|2019-11-17|45|9116|646493.3899999714|615773|380461|135856|190749|9
2159125|471958|2019-12-03|45|53631|3600848.860002564|606010|410217|150916|197903|63
868922|195162|2020-02-23|45|10137|549322.6299999363|295470|181773|83842|51046|17
1021425|211095|2020-01-23|45|29811|1544059.7599996615|317726|200563|74360|91388|893
588031|106314|2019-08-31|45|20162|1129889.7499998426|178203|137921|22137|50407|25
1131404|208640|2019-10-06|45|15273|1096858.4699999036|351417|229812|60559|114554|29
977509|130111|2019-07-14|45|8064|457811.00999993994|270884|288134|17324|59614|0
717713|174242|2020-03-12|45|38940|2242398.259999592|215999|132410|51922|58368|102
3662269|696237|2019-11-23|45|97410|7408929.210006834|1040031|698045|178516|342686|9
969985|199875|2019-10-11|45|40094|3116233.9900030294|287324|175843|54469|84835|35
852486|158134|2020-03-27|45|3717|268881.72999998764|224630|137920|57736|75110|25
547614|101804|2019-08-20|45|12367|725390.7299999342|160960|124580|20408|42377|0
1082156|212102|2019-10-10|45|29062|2008069.859999647|310386|197299|55787|93619|57
480769|89537|2019-08-24|45|10307|527613.9299999357|147353|111880|19470|39759|46
